ID,Pueblo exacto,Latitud,Longitud,Tipo de oficio,Descripción,Email,Teléfono,Enlace,Enlace imágenes,latitude,longitude
5089,ELORRIO,,,JOYERIA,"Diseño y fabricación artesanal de joyas en plata: pendientes, anillos, collares...
Se realizan colecciones pequeñas, joyas por encargo y arreglos.",kenikajewels@gmail.com,605740609,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5089&Act=10&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2016-5089-0010-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2016-5089-0010-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2016-5089-0010-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2016-5089-0010-0001P4.JPG,43.1304644,-2.5426453
5203,PORTUGALETE,,,JOYERIA,Diseño y realización de objetos y otros ornamentos con materiales no preciosos,paragustosmilesdecolores@gmail.com,652736332,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5203&Act=10&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5203-0010-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5203-0010-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5203-0010-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5203-0010-0001P4.JPG,43.3191292,-3.0199529
261,DURANGO,,,JOYERIA,"Eneko Unzalu es una firma dedicada al diseño y elaboración de joyería contemporánea. En nuestros diseños, la naturaleza se plasma a través de texturas naturales, en piezas de oro y plata, combinadas con gemas preciosas, así como con perlas cultivadas. Creamos un estilo elegante y de gran belleza, que aporta originalidad y transmite equilibrio y armonía. Entablando un perfecto maridaje entre el trabajo vanguardista y el estilo de quien lo lleva.",enekounzalu@yahoo.es,653712498,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=261&Act=10&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2007-0261-0010-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2007-0261-0010-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2007-0261-0010-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2007-0261-0010-0001P4.JPG,43.1707065,-2.6334897
5234,ETXEBARRI,,,JOYERIA,"MAIUR es un proyecto sostenible de joyería de
Plata 925 y minerales, todo hecho a mano.
La plata utilizada es reciclada, no es sacada de
la explotación de minas, si no que ha sido recicla-
da de otros productos, como cubertería y maqui-
naria. Las piedras son naturales y certi?cadas y
siempre trato de comprarlas en pequeños nego-
cios de cercanía.
La esencia de este proyecto es Reciclar, Recuperar
y Reutilizar la plata modi?cando lo que algún día
tuvo su utilidad y dándole forma para crear
nuevas joyas.
Generalmente utilizo principales técnicas de
joyería como medición, laminado, corte,
soldadura y acabado de super?cies.
La mayoría de mis piezas tienen mineral por lo
que también trabajo la técnica de engastado.",maiurjoyas@gmail.com,611731821,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5234&Act=10&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5234-0010-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5234-0010-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5234-0010-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5234-0010-0001P4.JPG,43.2473784,-2.8898182
275,BILBAO,,,PLATERIA Y ALPACA,"Piezas de plata de ley, inspiradas en la naturaleza, el cuerpo humano, herramientas e instrumentos ancestrales, simbología... ademas de piezas abastractas y/o geométricas.",ilia_mitxelena@hotmail.com,655709771,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=275&Act=10&SubAct=02,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2008-0275P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2008-0275P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2008-0275P4.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2008-0275P5.jpg,43.2630018,-2.9350039
213,GETXO,,,TALLADO Y MODELADO DE CERAS PARA JOYERÍA,"Fabricación de joyas por encargo. Utilizando como materias primas oro fino, plata fina y paladio, así como distintos tipos de piedras y minerales.",imanolsaralegui@gmail.com,944913282,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=213&Act=10&SubAct=13,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2003-0213-0010-0013P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2003-0213-0010-0013P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2003-0213-0010-0013P4.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2003-0213P1.jpg,43.3479409,-3.0087671
5144,BILBAO,,,ELABORACIÓN DE JUGUETES,"Palopau es una marca de diseño de juguetes y
objetos de decoración de la restauradora Rosalia Fernandez.
Todos los productos están hechos a mano en madera
con mimo y respeto a los materiales.
La idea madre es recuperar lo artesanal, el objeto único
realizado con materiales más naturales y siempre
cuidando la originalidad del diseño, sacando la
ilustración de su soporte habitual, el papel, y
adaptándola a la madera. Hoy, el proyecto ha evolucionado con nuevos productos en tela, láminas en papel y mucho proyecto personalizado.",info@palopalu.com,651381773,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5144&Act=17&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2019-5144-0017-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2019-5144-0017-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2019-5144-0017-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2019-5144-0017-0001P4.JPG,43.2630018,-2.9350039
5107,BARAKALDO,,,ELABORACIÓN DE MUÑECOS,Diseño y fabricación de muñecos en gomaeva y crochet.,esther.cebadero@hotmail.com,688818403,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5107&Act=17&SubAct=02,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5107-0017-0002P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5107-0017-0002P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5107-0017-0002P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5107-0017-0002P4.jpg,43.29548,-2.9900933
5217,GETXO,,,ELABORACIÓN DE MUÑECOS,"Nace del deseo de crear cosas que me gustaban a mi propio ritmo y de la necesidad de satisfacer mis necesidades artísticas. Es mi manera de recuperar el placer de trabajar con mis manos. Acompañada por mi música favorita voy dibujando, bordando, cosiendo y transformando las telas en creaciones preciosas que espero que lleguen a tener un significado especial para el que las adopte.

Debido a mi pasión por los textiles, los colores, las texturas, etc. y mi formación y carrera profesional previa me sentí atraída por crear muñecos para adultos y niños, para hacerlos soñar, imaginar y jugar.
Con los tejidos naturales de la mayor calidad y mis manos detrás de cada paso, desde la creación del patrón hasta los detalles del  acabado, mis creaciones consiguen su propia alma y carácter, convirtiéndose en únicos; nadie tendrá la misma muñeca e incluso yo no puedo hacer dobles.
Este es el principio de mi aventura y muchos proyectos me rondan la cabeza que espero poder realizar..",info@mikakids-conceptstore.com,656733168,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5217&Act=17&SubAct=02,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5217-0017-0002P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5217-0017-0002P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5217-0017-0002P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5217-0017-0002P4.JPG,43.3479409,-3.0087671
5165,GERNIKA-LUMO,,,DECORACIÓN DE MADERA,"Restauración de mueble antiguo y objetos que requieran de una manipulación profesional para su conservación y mantenimiento de las propiedades y estado originales.

Trasformaciones estéticas de mobiliario, pintados y asesoramiento estético.

Tratamiento de madera contra xilófagos.

Cursos monográficos y formación continua.",info.khaleko@gmail.com,946069436,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5165&Act=23&SubAct=02,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5165-0023-0002P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5165-0023-0002P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5165-0023-0002P3.jpg,43.3143976,-2.6778593
5190,GERNIKA-LUMO,,,EBANISTERÍA,"Creación y restauración de pequeño y mediano mueble en madera como son: mesas de comedor, de café, mesitas auxiliares, percheros, cuadros,posa vasos etc. Se trata de la variación de una misma idea original; a partir de un diseño propio, añade a una madera de base, una baldosa decorativa y un soporte en metal. Como acabado, les da un tinte natural o cera.",dileistudio@gmail.com,667031948,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5190&Act=23&SubAct=03,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5190-0023-0003P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5190-0023-0003P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5190-0023-0003P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5190-0023-0003P4.JPG,43.3143976,-2.6778593
234,PORTUGALETE,,,EBANISTERÍA,Mobiliario de encargo y carpintería artesanal utilizando maderas nobles.,,944960716,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=234&Act=23&SubAct=03,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2005-0234P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2005-0234P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2005-0234P5.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2005-0234P6.jpg,43.3191292,-3.0199529
218,LEIOA,,,EBANISTERÍA,"En 1851, el bisabuelo de Ricardo Bilbao-Goyoaga puso en marcha su primer taller de ebanistería.

Siglo y medio después, Ricardo continúa con la tradición familiar, con el mismo rigor y paciencia que sus antepasados, con el mismo placer por la madera, con la misma preocupación por el trabajo bien hecho.",ricardo@bilbaogoyoaga.com,656008355,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=218&Act=23&SubAct=03,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2003-0218P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2003-0218P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2003-0218P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2003-0218P4.jpg,43.3271048,-2.9846079
169,BILBAO,,,EBANISTERÍA,"Carpintería, ebanistería en general. Todo tipo de estilos y acabados.
Restauración de muebles y objetos de madera.
Talla, marquetería, taraceado.
Ebanistería artesanal.",albericarpinteria@gmail.com,944442140,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=169&Act=23&SubAct=03,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1999-0169P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1999-0169P7.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1999-0169P8.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1999-0169P9.jpg,43.2630018,-2.9350039
5011,BILBAO,,,EBANISTERÍA,"Elaboración artesanal de tallas en madera, mobiliario etc",zurberri@gmail.com,696497973,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5011&Act=23&SubAct=03,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2013-5011-0023-0003P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2013-5011-0023-0003P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2013-5011-0023-0003P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2013-5011-0023-0003P4.jpg,43.2630018,-2.9350039
5188,SONDIKA,,,EBANISTERÍA,"Taller de ebanistería que realiza artículos exclusivos tanto bajo pedido como basados en sus propios diseños, todos ellos por encargo. Los artículos resultantes son principalmente: armarios, puertas, suelos, todo tipo de carpintería interior y exterior.",grupoejor@grupoejor.com,944531050,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5188&Act=23&SubAct=03,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5188-0023-0003P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5188-0023-0003P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5188-0023-0003P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5188-0023-0003P4.jpg,43.2979405,-2.9272819
5199,BILBAO,,,EBANISTERÍA,diseño y fabricacion de mueble auxiliar a medida,superligero@gmail.com,630583061,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5199&Act=23&SubAct=03,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5199-0023-0003P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5199-0023-0003P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5199-0023-0003P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5199-0023-0003P4.jpg,43.2630018,-2.9350039
238,GETXO,,,EBANISTERÍA,"Artesanos del mueble durante 3 generaciones.
Se elaboran muebles de estilo, que son el resultado de trabajar en origen materiales en bruto hasta conseguir piezas únicas.
Se realizan mobiliario a medida - para hogar y barcos.",mzdegoni@gmail.com,611611859,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=238&Act=23&SubAct=03,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2005-0238-0023-0003P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2005-0238-0023-0003P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2005-0238-0023-0003P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2005-0238-0023-0003P4.JPG,43.3479409,-3.0087671
5183,BILBAO,,,ELABORACIÓN DE ARTICULOS DE MADERA,"Se trata de un trabajo intensivo en labores manuales, utilizando pequeña herramienta de uso específico para trabajos delicados.",IZASKUNAMANN@HOTMAIL.COM,944151612,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5183&Act=23&SubAct=04,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5183-0023-0004P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2021-5183-0023-0004P2.jpg,43.2630018,-2.9350039
5115,BILBAO,,,ELABORACIÓN DE ARTICULOS DE MADERA,Elaboración de cuadros de bicicleta artesanales realizados en maderas nobles.,sujonojaqui@gmail.com,656766246,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5115&Act=23&SubAct=04,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5115-0023-0004P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5115-0023-0004P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5115-0023-0004P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2017-5115-0023-0004P4.jpg,43.2630018,-2.9350039
281,BILBAO,,,TALLA DE MADERA,Artesana dedicada a la realización de tallas de madera.,accescultura@gmail.com,666575735,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=281&Act=23&SubAct=07,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2009-0281-0023-0007P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2009-0281-0023-0007P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2009-0281-0023-0007P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2009-0281-0023-0007P4.JPG,43.2630018,-2.9350039
313,BILBAO,,,TALLA DE MADERA,"Elaboración de piezas de diseño propio, así como realización de trabajos a medida. Amplio catalogo con diversos productos, cuelgallaves, relojes, bandejas, percheros, argizaiolas...",gorgalla@gmail.com,685751955,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=313&Act=23&SubAct=07,https://apli.bizkaia.net/apps/danok/at/imagenes/8-30-00-2012-0313-0023-0007P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-30-00-2012-0313-0023-0007P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-30-00-2012-0313-0023-0007P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-30-00-2012-0313-0023-0007P4.JPG,43.2630018,-2.9350039
5103,ZALDIBAR,,,TALLA DE MADERA,"Elaboración de tallas en maderas nobles de castaño, nogal, roble etc. fusionaldo diferentes tipos de maderas lo que aporta un acabao especial a cada pieza como por ejemplo muebles tradicionales vascos, kutxas, relojes, cunas etc.",felixlarra@gmail.com,634433852,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5103&Act=23&SubAct=07,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2016-5103-0023-0007P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2016-5103-0023-0007P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2016-5103-0023-0007P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2016-5103-0023-0007P4.jpg,43.1697719,-2.548773
5175,GERNIKA-LUMO,,,TALLA DE MADERA,"Se trata de un trabajo intensivo en labores manuales, utilizando pequeña herramienta de uso específico para trabajos delicados.",milloislaetitia@gmail.com,688650901,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5175&Act=23&SubAct=07,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5175-0023-0007P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5175-0023-0007P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5175-0023-0007P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5175-0023-0007P4.jpg,43.3143976,-2.6778593
241,MUXIKA,,,TALLA DE PIEDRA Y MÁRMOL,Talla de piedra y madera.,harriapiedraes@gmail.com,656770880,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=241&Act=05&SubAct=05,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2006-0241P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2006-0241P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2006-0241P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2006-0241P4.jpg,43.2896199,-2.6891984
5236,MUNGIA,,,TALLA DE PIEDRA Y MÁRMOL,"Taller dedicado a la talla de todo tipo de piedras naturales.
Chimeneas, placas conmemorativas, carteles, cantería, esquelas, estelas, elementos decorativos, lavabos y trabajos personalizados.
Elementos decorativos y lámparas para el hogar creados con resinas acrílicas con cargas de mármol, polvo de metal, pigmentos naturales, etc.",aitorricoliria@hotmail.com,626902196,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5236&Act=05&SubAct=05,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5236-0005-0005P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5236-0005-0005P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5236-0005-0005P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5236-0005-0005P4.JPG,43.3540663,-2.8464157
206,BILBAO,,,OBJETOS DIVERSOS CON MATERIAL RECICLADO,"Elaboración de mobiliario auxiliar, iluminación, complementos y proyectos. A partir de material reciclado.",recrea2@recrea2.es,615743048,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=206&Act=18&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2002-0206P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2002-0206P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2002-0206P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2002-0206P4.jpg,43.2630018,-2.9350039
5164,BILBAO,,,OBJETOS DIVERSOS CON MATERIAL RECICLADO,"Tunipanea es un artista y artesano que investiga y combina diferentes técnicas para desarrollar proyectos relacionados con la luthería experimental. Su proceso incluye en la mayoría de las ocasiones objetos reciclados combinados con técnicas innovadoras, dando a cada una de las creaciones una identidad única. Los instrumentos musicales que fabrica derivan en muchas ocasiones en actividades de cara al público así como en encargos específicos de instituciones.",tunipanea@gmail.com,629007419,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5164&Act=18&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5164-0018-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5164-0018-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5164-0018-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2020-5164-0018-0001P4.JPG,43.2630018,-2.9350039
5243,BILBAO,,,OBJETOS DIVERSOS CON MATERIAL RECICLADO,"Diseñador gráfico e industrial. Fabrico muebles, lámparas y elementos luminarios a base de elementos reciclados, transformándolos o restaurándolos. También hago rotulación e interiorismo.",robertico@gmail.com,616203604,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5243&Act=18&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2023-5243-0018-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2023-5243-0018-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2023-5243-0018-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2023-5243-0018-0001P4.JPG,43.2630018,-2.9350039
112,ERANDIO,,,FORJA Y HERRERÍA,"Herrajes artísticos, verjas, barandillas, portones.
Regalos de empresa a partir de diseños propios o de encargo.
Forja en caliente del hierro de forma artesanal. Calentamiento en fragua de carbón",info@forjaartisticaalberdi.com,944175761,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=112&Act=07&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1993-0112-0007-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1993-0112P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1993-0112P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-1993-0112P3.jpg,43.3055981,-2.9729697
233,MARKINA-XEMEIN,,,FORJA Y HERRERÍA,"Fabricación de piezas de hierro para diferentes usos. El proceso comienza con la elección de la materia prima, generalmente son barras de acero macizas de la medida adecuada al trabajo a realizar. Estas barras se cortan y se procesan en el horno ( estirado, torsionado, curvado...) y se van uniendo a otras piezas por medio de soldadura o remaches. El acabado puede ser natural( oxidado), barniz o pintura.",cesaralcozforja@arbaso.com,636596768,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=233&Act=07&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2005-0233-0007-0001P1.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2005-0233-0007-0001P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2005-0233-0007-0001P3.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2005-0233-0007-0001P4.jpg,43.2675586,-2.4974864
5208,BILBAO,,,FORJA Y HERRERÍA,"Artesanos de la forja y herrería con una visión de la decoración moderna con matices industriales capaz de satisfacer la demanda de esos clientes que como nosotros, desean productos únicos, exclusivos, diferentes, personalizados, realizados a medida según su gusto personal.
Cuidamos al máximo los diseños y sin perder el carácter industrial de las piezas, mezclamos en muchas de ellas el hierro y el acero con mármol, piel, madera, piedra?, materiales 100 % naturales y de proveedores cercanos, que aportan un carácter sofisticado y elegante, siempre con la prioridad de mantener la alta calidad del producto final.
Incluye en tu decoración un diseño de MIID y disfruta de una pieza artesana y única",info@miid.biz,687469027,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=5208&Act=07&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5208-0007-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5208-0007-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5208-0007-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/8-29-AT-2022-5208-0007-0001P4.JPG,43.2630018,-2.9350039
309,LARRABETZU,,,FORJA Y HERRERÍA,Elaboración de piezas forjadas artísticas a la manera tradicional.,oiherena@gmail.com,607020533,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=309&Act=07&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/6-30-00-2012-0309-0007-0001P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/6-30-00-2012-0309-0007-0001P2.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/6-30-00-2012-0309-0007-0001P3.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/6-30-00-2012-0309-0007-0001P4.JPG,43.2612471,-2.7959022
177,ERANDIO,,,FORJA Y HERRERÍA,"Taller de forja y cerrajería artística: trabajamos sobre pedido en base a muestra o diseños propios; mobiliario, estanterías, vitrinas, barras de cortina, mesas, balaustradas, brocales para pozos, cab",forjasandres@outlook.com,944711089,https://apli.bizkaia.net/apps/danok/at/castellano/ca_Detalle.asp?Codigo=177&Act=07&SubAct=01,https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2000-0177P1.JPG; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2000-0177P2.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2000-0177P5.jpg; https://apli.bizkaia.net/apps/danok/at/imagenes/7-30-00-2000-0177P6.JPG,43.3055981,-2.9729697
